index,xinvpa0_size,xnand2_size,xnor3_size,buffer_0_size,buffer_1_size,buffer_2_size,tplh,tphl,tp,temper,alter#
257,1.0,3.0,1.0,1.0,6.0,43.0,5.029e-11,5.649e-11,5.339e-11,25.0,1
258,1.0,3.0,1.0,1.0,6.0,46.0,5.047e-11,5.681e-11,5.364e-11,25.0,1
259,1.0,3.0,1.0,1.0,6.0,49.0,5.071e-11,5.715e-11,5.393e-11,25.0,1
260,1.0,3.0,1.0,1.0,8.0,31.0,5.14e-11,5.646e-11,5.393e-11,25.0,1
261,1.0,3.0,1.0,1.0,8.0,34.0,5.104e-11,5.64e-11,5.372e-11,25.0,1
262,1.0,3.0,1.0,1.0,8.0,37.0,5.084e-11,5.641e-11,5.363e-11,25.0,1
263,1.0,3.0,1.0,1.0,8.0,40.0,5.075e-11,5.651e-11,5.363e-11,25.0,1
264,1.0,3.0,1.0,1.0,8.0,43.0,5.075e-11,5.666e-11,5.37e-11,25.0,1
265,1.0,3.0,1.0,1.0,8.0,46.0,5.082e-11,5.685e-11,5.383e-11,25.0,1
266,1.0,3.0,1.0,1.0,8.0,49.0,5.094e-11,5.707e-11,5.4e-11,25.0,1
267,1.0,3.0,1.0,1.0,10.0,31.0,5.302e-11,5.78e-11,5.541e-11,25.0,1
268,1.0,3.0,1.0,1.0,10.0,34.0,5.257e-11,5.765e-11,5.511e-11,25.0,1
269,1.0,3.0,1.0,1.0,10.0,37.0,5.228e-11,5.759e-11,5.493e-11,25.0,1
270,1.0,3.0,1.0,1.0,10.0,40.0,5.212e-11,5.76e-11,5.486e-11,25.0,1
271,1.0,3.0,1.0,1.0,10.0,43.0,5.204e-11,5.767e-11,5.486e-11,25.0,1
272,1.0,3.0,1.0,1.0,10.0,46.0,5.204e-11,5.778e-11,5.491e-11,25.0,1
273,1.0,3.0,1.0,1.0,10.0,49.0,5.209e-11,5.792e-11,5.5e-11,25.0,1
274,1.0,3.0,1.0,2.0,6.0,31.0,4.736e-11,5.482e-11,5.109e-11,25.0,1
275,1.0,3.0,1.0,2.0,6.0,34.0,4.71e-11,5.487e-11,5.098e-11,25.0,1
276,1.0,3.0,1.0,2.0,6.0,37.0,4.699e-11,5.502e-11,5.1e-11,25.0,1
277,1.0,3.0,1.0,2.0,6.0,40.0,4.701e-11,5.523e-11,5.112e-11,25.0,1
278,1.0,3.0,1.0,2.0,6.0,43.0,4.71e-11,5.551e-11,5.13e-11,25.0,1
279,1.0,3.0,1.0,2.0,6.0,46.0,4.726e-11,5.581e-11,5.153e-11,25.0,1
280,1.0,3.0,1.0,2.0,6.0,49.0,4.748e-11,5.614e-11,5.181e-11,25.0,1
281,1.0,3.0,1.0,2.0,8.0,31.0,4.708e-11,5.449e-11,5.079e-11,25.0,1
282,1.0,3.0,1.0,2.0,8.0,34.0,4.668e-11,5.44e-11,5.054e-11,25.0,1
283,1.0,3.0,1.0,2.0,8.0,37.0,4.643e-11,5.44e-11,5.042e-11,25.0,1
284,1.0,3.0,1.0,2.0,8.0,40.0,4.632e-11,5.448e-11,5.04e-11,25.0,1
285,1.0,3.0,1.0,2.0,8.0,43.0,4.628e-11,5.459e-11,5.043e-11,25.0,1
286,1.0,3.0,1.0,2.0,8.0,46.0,4.631e-11,5.476e-11,5.053e-11,25.0,1
287,1.0,3.0,1.0,2.0,8.0,49.0,4.64e-11,5.495e-11,5.068e-11,25.0,1
288,1.0,3.0,1.0,2.0,10.0,31.0,4.741e-11,5.482e-11,5.111e-11,25.0,1
289,1.0,3.0,1.0,2.0,10.0,34.0,4.693e-11,5.464e-11,5.079e-11,25.0,1
290,1.0,3.0,1.0,2.0,10.0,37.0,4.66e-11,5.455e-11,5.058e-11,25.0,1
291,1.0,3.0,1.0,2.0,10.0,40.0,4.64e-11,5.453e-11,5.047e-11,25.0,1
292,1.0,3.0,1.0,2.0,10.0,43.0,4.629e-11,5.458e-11,5.043e-11,25.0,1
293,1.0,3.0,1.0,2.0,10.0,46.0,4.625e-11,5.466e-11,5.046e-11,25.0,1
294,1.0,3.0,1.0,2.0,10.0,49.0,4.627e-11,5.477e-11,5.052e-11,25.0,1
295,1.0,3.0,1.0,3.0,6.0,31.0,4.713e-11,5.645e-11,5.179e-11,25.0,1
296,1.0,3.0,1.0,3.0,6.0,34.0,4.686e-11,5.65e-11,5.168e-11,25.0,1
297,1.0,3.0,1.0,3.0,6.0,37.0,4.675e-11,5.664e-11,5.17e-11,25.0,1
298,1.0,3.0,1.0,3.0,6.0,40.0,4.675e-11,5.686e-11,5.18e-11,25.0,1
299,1.0,3.0,1.0,3.0,6.0,43.0,4.684e-11,5.712e-11,5.198e-11,25.0,1
300,1.0,3.0,1.0,3.0,6.0,46.0,4.699e-11,5.742e-11,5.221e-11,25.0,1
301,1.0,3.0,1.0,3.0,6.0,49.0,4.721e-11,5.776e-11,5.248e-11,25.0,1
302,1.0,3.0,1.0,3.0,8.0,31.0,4.643e-11,5.573e-11,5.108e-11,25.0,1
303,1.0,3.0,1.0,3.0,8.0,34.0,4.602e-11,5.562e-11,5.082e-11,25.0,1
304,1.0,3.0,1.0,3.0,8.0,37.0,4.576e-11,5.561e-11,5.069e-11,25.0,1
305,1.0,3.0,1.0,3.0,8.0,40.0,4.562e-11,5.568e-11,5.065e-11,25.0,1
306,1.0,3.0,1.0,3.0,8.0,43.0,4.557e-11,5.58e-11,5.069e-11,25.0,1
307,1.0,3.0,1.0,3.0,8.0,46.0,4.56e-11,5.596e-11,5.078e-11,25.0,1
308,1.0,3.0,1.0,3.0,8.0,49.0,4.568e-11,5.615e-11,5.091e-11,25.0,1
309,1.0,3.0,1.0,3.0,10.0,31.0,4.636e-11,5.57e-11,5.103e-11,25.0,1
310,1.0,3.0,1.0,3.0,10.0,34.0,4.586e-11,5.55e-11,5.068e-11,25.0,1
311,1.0,3.0,1.0,3.0,10.0,37.0,4.552e-11,5.54e-11,5.046e-11,25.0,1
312,1.0,3.0,1.0,3.0,10.0,40.0,4.53e-11,5.538e-11,5.034e-11,25.0,1
313,1.0,3.0,1.0,3.0,10.0,43.0,4.517e-11,5.541e-11,5.029e-11,25.0,1
314,1.0,3.0,1.0,3.0,10.0,46.0,4.512e-11,5.548e-11,5.03e-11,25.0,1
315,1.0,3.0,1.0,3.0,10.0,49.0,4.512e-11,5.559e-11,5.036e-11,25.0,1
316,1.0,3.0,2.0,1.0,6.0,31.0,5.209e-11,5.741e-11,5.475e-11,25.0,1
317,1.0,3.0,2.0,1.0,6.0,34.0,5.188e-11,5.748e-11,5.468e-11,25.0,1
318,1.0,3.0,2.0,1.0,6.0,37.0,5.18e-11,5.765e-11,5.472e-11,25.0,1
319,1.0,3.0,2.0,1.0,6.0,40.0,5.184e-11,5.788e-11,5.486e-11,25.0,1
320,1.0,3.0,2.0,1.0,6.0,43.0,5.196e-11,5.816e-11,5.506e-11,25.0,1
321,1.0,3.0,2.0,1.0,6.0,46.0,5.215e-11,5.848e-11,5.531e-11,25.0,1
322,1.0,3.0,2.0,1.0,6.0,49.0,5.238e-11,5.883e-11,5.561e-11,25.0,1
323,1.0,3.0,2.0,1.0,8.0,31.0,5.307e-11,5.807e-11,5.557e-11,25.0,1
324,1.0,3.0,2.0,1.0,8.0,34.0,5.272e-11,5.801e-11,5.537e-11,25.0,1
325,1.0,3.0,2.0,1.0,8.0,37.0,5.251e-11,5.803e-11,5.527e-11,25.0,1
326,1.0,3.0,2.0,1.0,8.0,40.0,5.243e-11,5.813e-11,5.528e-11,25.0,1
327,1.0,3.0,2.0,1.0,8.0,43.0,5.243e-11,5.828e-11,5.535e-11,25.0,1
328,1.0,3.0,2.0,1.0,8.0,46.0,5.25e-11,5.846e-11,5.548e-11,25.0,1
329,1.0,3.0,2.0,1.0,8.0,49.0,5.262e-11,5.869e-11,5.566e-11,25.0,1
330,1.0,3.0,2.0,1.0,10.0,31.0,5.47e-11,5.939e-11,5.705e-11,25.0,1
331,1.0,3.0,2.0,1.0,10.0,34.0,5.426e-11,5.924e-11,5.675e-11,25.0,1
332,1.0,3.0,2.0,1.0,10.0,37.0,5.396e-11,5.918e-11,5.657e-11,25.0,1
333,1.0,3.0,2.0,1.0,10.0,40.0,5.38e-11,5.919e-11,5.649e-11,25.0,1
334,1.0,3.0,2.0,1.0,10.0,43.0,5.372e-11,5.926e-11,5.649e-11,25.0,1
335,1.0,3.0,2.0,1.0,10.0,46.0,5.372e-11,5.936e-11,5.654e-11,25.0,1
336,1.0,3.0,2.0,1.0,10.0,49.0,5.377e-11,5.951e-11,5.664e-11,25.0,1
337,1.0,3.0,2.0,2.0,6.0,31.0,4.847e-11,5.497e-11,5.172e-11,25.0,1
338,1.0,3.0,2.0,2.0,6.0,34.0,4.821e-11,5.503e-11,5.162e-11,25.0,1
339,1.0,3.0,2.0,2.0,6.0,37.0,4.811e-11,5.518e-11,5.164e-11,25.0,1
340,1.0,3.0,2.0,2.0,6.0,40.0,4.812e-11,5.539e-11,5.175e-11,25.0,1
341,1.0,3.0,2.0,2.0,6.0,43.0,4.821e-11,5.566e-11,5.194e-11,25.0,1
342,1.0,3.0,2.0,2.0,6.0,46.0,4.837e-11,5.597e-11,5.217e-11,25.0,1
343,1.0,3.0,2.0,2.0,6.0,49.0,4.859e-11,5.631e-11,5.245e-11,25.0,1
344,1.0,3.0,2.0,2.0,8.0,31.0,4.817e-11,5.455e-11,5.136e-11,25.0,1
345,1.0,3.0,2.0,2.0,8.0,34.0,4.777e-11,5.445e-11,5.111e-11,25.0,1
346,1.0,3.0,2.0,2.0,8.0,37.0,4.753e-11,5.446e-11,5.099e-11,25.0,1
347,1.0,3.0,2.0,2.0,8.0,40.0,4.741e-11,5.454e-11,5.097e-11,25.0,1
348,1.0,3.0,2.0,2.0,8.0,43.0,4.737e-11,5.466e-11,5.102e-11,25.0,1
349,1.0,3.0,2.0,2.0,8.0,46.0,4.741e-11,5.483e-11,5.112e-11,25.0,1
350,1.0,3.0,2.0,2.0,8.0,49.0,4.75e-11,5.502e-11,5.126e-11,25.0,1
351,1.0,3.0,2.0,2.0,10.0,31.0,4.85e-11,5.479e-11,5.164e-11,25.0,1
352,1.0,3.0,2.0,2.0,10.0,34.0,4.802e-11,5.461e-11,5.131e-11,25.0,1
353,1.0,3.0,2.0,2.0,10.0,37.0,4.77e-11,5.453e-11,5.111e-11,25.0,1
354,1.0,3.0,2.0,2.0,10.0,40.0,4.749e-11,5.451e-11,5.1e-11,25.0,1
355,1.0,3.0,2.0,2.0,10.0,43.0,4.738e-11,5.455e-11,5.096e-11,25.0,1
356,1.0,3.0,2.0,2.0,10.0,46.0,4.734e-11,5.464e-11,5.099e-11,25.0,1
357,1.0,3.0,2.0,2.0,10.0,49.0,4.736e-11,5.476e-11,5.106e-11,25.0,1
358,1.0,3.0,2.0,3.0,6.0,31.0,4.774e-11,5.509e-11,5.141e-11,25.0,1
359,1.0,3.0,2.0,3.0,6.0,34.0,4.747e-11,5.514e-11,5.131e-11,25.0,1
360,1.0,3.0,2.0,3.0,6.0,37.0,4.735e-11,5.529e-11,5.132e-11,25.0,1
361,1.0,3.0,2.0,3.0,6.0,40.0,4.735e-11,5.55e-11,5.143e-11,25.0,1
362,1.0,3.0,2.0,3.0,6.0,43.0,4.745e-11,5.577e-11,5.161e-11,25.0,1
363,1.0,3.0,2.0,3.0,6.0,46.0,4.76e-11,5.608e-11,5.184e-11,25.0,1
364,1.0,3.0,2.0,3.0,6.0,49.0,4.782e-11,5.641e-11,5.211e-11,25.0,1
365,1.0,3.0,2.0,3.0,8.0,31.0,4.7e-11,5.428e-11,5.064e-11,25.0,1
366,1.0,3.0,2.0,3.0,8.0,34.0,4.659e-11,5.418e-11,5.039e-11,25.0,1
367,1.0,3.0,2.0,3.0,8.0,37.0,4.634e-11,5.418e-11,5.026e-11,25.0,1
368,1.0,3.0,2.0,3.0,8.0,40.0,4.62e-11,5.425e-11,5.022e-11,25.0,1
369,1.0,3.0,2.0,3.0,8.0,43.0,4.615e-11,5.436e-11,5.026e-11,25.0,1
370,1.0,3.0,2.0,3.0,8.0,46.0,4.618e-11,5.453e-11,5.035e-11,25.0,1
371,1.0,3.0,2.0,3.0,8.0,49.0,4.626e-11,5.472e-11,5.049e-11,25.0,1
372,1.0,3.0,2.0,3.0,10.0,31.0,4.691e-11,5.417e-11,5.054e-11,25.0,1
373,1.0,3.0,2.0,3.0,10.0,34.0,4.642e-11,5.397e-11,5.02e-11,25.0,1
374,1.0,3.0,2.0,3.0,10.0,37.0,4.607e-11,5.388e-11,4.998e-11,25.0,1
375,1.0,3.0,2.0,3.0,10.0,40.0,4.585e-11,5.386e-11,4.986e-11,25.0,1
376,1.0,3.0,2.0,3.0,10.0,43.0,4.573e-11,5.389e-11,4.981e-11,25.0,1
377,1.0,3.0,2.0,3.0,10.0,46.0,4.567e-11,5.397e-11,4.982e-11,25.0,1
378,1.0,3.0,2.0,3.0,10.0,49.0,4.568e-11,5.408e-11,4.988e-11,25.0,1
379,2.0,1.0,1.0,1.0,6.0,31.0,4.827e-11,5.573e-11,5.2e-11,25.0,1
380,2.0,1.0,1.0,1.0,6.0,34.0,4.804e-11,5.579e-11,5.192e-11,25.0,1
381,2.0,1.0,1.0,1.0,6.0,37.0,4.797e-11,5.596e-11,5.196e-11,25.0,1
382,2.0,1.0,1.0,1.0,6.0,40.0,4.801e-11,5.619e-11,5.21e-11,25.0,1
383,2.0,1.0,1.0,1.0,6.0,43.0,4.813e-11,5.647e-11,5.23e-11,25.0,1
384,2.0,1.0,1.0,1.0,6.0,46.0,4.832e-11,5.678e-11,5.255e-11,25.0,1
385,2.0,1.0,1.0,1.0,6.0,49.0,4.855e-11,5.713e-11,5.284e-11,25.0,1
386,2.0,1.0,1.0,1.0,8.0,31.0,4.925e-11,5.646e-11,5.285e-11,25.0,1
387,2.0,1.0,1.0,1.0,8.0,34.0,4.889e-11,5.639e-11,5.264e-11,25.0,1
388,2.0,1.0,1.0,1.0,8.0,37.0,4.868e-11,5.642e-11,5.255e-11,25.0,1
389,2.0,1.0,1.0,1.0,8.0,40.0,4.86e-11,5.651e-11,5.255e-11,25.0,1
390,2.0,1.0,1.0,1.0,8.0,43.0,4.86e-11,5.666e-11,5.263e-11,25.0,1
391,2.0,1.0,1.0,1.0,8.0,46.0,4.867e-11,5.684e-11,5.275e-11,25.0,1
392,2.0,1.0,1.0,1.0,8.0,49.0,4.879e-11,5.706e-11,5.293e-11,25.0,1
393,2.0,1.0,1.0,1.0,10.0,31.0,5.087e-11,5.783e-11,5.435e-11,25.0,1
394,2.0,1.0,1.0,1.0,10.0,34.0,5.042e-11,5.768e-11,5.405e-11,25.0,1
395,2.0,1.0,1.0,1.0,10.0,37.0,5.014e-11,5.761e-11,5.388e-11,25.0,1
396,2.0,1.0,1.0,1.0,10.0,40.0,4.996e-11,5.763e-11,5.379e-11,25.0,1
397,2.0,1.0,1.0,1.0,10.0,43.0,4.989e-11,5.769e-11,5.379e-11,25.0,1
398,2.0,1.0,1.0,1.0,10.0,46.0,4.989e-11,5.78e-11,5.384e-11,25.0,1
399,2.0,1.0,1.0,1.0,10.0,49.0,4.994e-11,5.794e-11,5.394e-11,25.0,1
400,2.0,1.0,1.0,2.0,6.0,31.0,4.552e-11,5.488e-11,5.02e-11,25.0,1
401,2.0,1.0,1.0,2.0,6.0,34.0,4.526e-11,5.494e-11,5.01e-11,25.0,1
402,2.0,1.0,1.0,2.0,6.0,37.0,4.516e-11,5.509e-11,5.013e-11,25.0,1
403,2.0,1.0,1.0,2.0,6.0,40.0,4.517e-11,5.53e-11,5.023e-11,25.0,1
404,2.0,1.0,1.0,2.0,6.0,43.0,4.526e-11,5.557e-11,5.042e-11,25.0,1
405,2.0,1.0,1.0,2.0,6.0,46.0,4.543e-11,5.588e-11,5.065e-11,25.0,1
406,2.0,1.0,1.0,2.0,6.0,49.0,4.564e-11,5.622e-11,5.093e-11,25.0,1
407,2.0,1.0,1.0,2.0,8.0,31.0,4.523e-11,5.457e-11,4.99e-11,25.0,1
408,2.0,1.0,1.0,2.0,8.0,34.0,4.483e-11,5.447e-11,4.965e-11,25.0,1
409,2.0,1.0,1.0,2.0,8.0,37.0,4.459e-11,5.447e-11,4.953e-11,25.0,1
410,2.0,1.0,1.0,2.0,8.0,40.0,4.447e-11,5.455e-11,4.951e-11,25.0,1
411,2.0,1.0,1.0,2.0,8.0,43.0,4.442e-11,5.466e-11,4.954e-11,25.0,1
412,2.0,1.0,1.0,2.0,8.0,46.0,4.447e-11,5.483e-11,4.965e-11,25.0,1
413,2.0,1.0,1.0,2.0,8.0,49.0,4.455e-11,5.503e-11,4.979e-11,25.0,1
414,2.0,1.0,1.0,2.0,10.0,31.0,4.556e-11,5.491e-11,5.023e-11,25.0,1
415,2.0,1.0,1.0,2.0,10.0,34.0,4.507e-11,5.472e-11,4.99e-11,25.0,1
416,2.0,1.0,1.0,2.0,10.0,37.0,4.475e-11,5.463e-11,4.969e-11,25.0,1
417,2.0,1.0,1.0,2.0,10.0,40.0,4.454e-11,5.462e-11,4.958e-11,25.0,1
418,2.0,1.0,1.0,2.0,10.0,43.0,4.444e-11,5.465e-11,4.954e-11,25.0,1
419,2.0,1.0,1.0,2.0,10.0,46.0,4.44e-11,5.474e-11,4.957e-11,25.0,1
420,2.0,1.0,1.0,2.0,10.0,49.0,4.441e-11,5.486e-11,4.964e-11,25.0,1
421,2.0,1.0,1.0,3.0,6.0,31.0,4.553e-11,5.658e-11,5.106e-11,25.0,1
422,2.0,1.0,1.0,3.0,6.0,34.0,4.526e-11,5.664e-11,5.095e-11,25.0,1
423,2.0,1.0,1.0,3.0,6.0,37.0,4.514e-11,5.678e-11,5.096e-11,25.0,1
424,2.0,1.0,1.0,3.0,6.0,40.0,4.515e-11,5.7e-11,5.107e-11,25.0,1
425,2.0,1.0,1.0,3.0,6.0,43.0,4.524e-11,5.726e-11,5.125e-11,25.0,1
426,2.0,1.0,1.0,3.0,6.0,46.0,4.54e-11,5.756e-11,5.148e-11,25.0,1
427,2.0,1.0,1.0,3.0,6.0,49.0,4.561e-11,5.791e-11,5.176e-11,25.0,1
428,2.0,1.0,1.0,3.0,8.0,31.0,4.482e-11,5.587e-11,5.034e-11,25.0,1
429,2.0,1.0,1.0,3.0,8.0,34.0,4.44e-11,5.577e-11,5.008e-11,25.0,1
430,2.0,1.0,1.0,3.0,8.0,37.0,4.414e-11,5.576e-11,4.995e-11,25.0,1
431,2.0,1.0,1.0,3.0,8.0,40.0,4.401e-11,5.582e-11,4.992e-11,25.0,1
432,2.0,1.0,1.0,3.0,8.0,43.0,4.396e-11,5.594e-11,4.995e-11,25.0,1
433,2.0,1.0,1.0,3.0,8.0,46.0,4.399e-11,5.61e-11,5.004e-11,25.0,1
434,2.0,1.0,1.0,3.0,8.0,49.0,4.407e-11,5.629e-11,5.018e-11,25.0,1
435,2.0,1.0,1.0,3.0,10.0,31.0,4.474e-11,5.583e-11,5.029e-11,25.0,1
436,2.0,1.0,1.0,3.0,10.0,34.0,4.424e-11,5.565e-11,4.994e-11,25.0,1
437,2.0,1.0,1.0,3.0,10.0,37.0,4.389e-11,5.555e-11,4.972e-11,25.0,1
438,2.0,1.0,1.0,3.0,10.0,40.0,4.367e-11,5.552e-11,4.96e-11,25.0,1
439,2.0,1.0,1.0,3.0,10.0,43.0,4.355e-11,5.554e-11,4.955e-11,25.0,1
440,2.0,1.0,1.0,3.0,10.0,46.0,4.35e-11,5.562e-11,4.956e-11,25.0,1
441,2.0,1.0,1.0,3.0,10.0,49.0,4.35e-11,5.573e-11,4.961e-11,25.0,1
442,2.0,1.0,2.0,1.0,6.0,31.0,5.395e-11,6.522e-11,5.959e-11,25.0,1
443,2.0,1.0,2.0,1.0,6.0,34.0,5.373e-11,6.531e-11,5.952e-11,25.0,1
444,2.0,1.0,2.0,1.0,6.0,37.0,5.366e-11,6.547e-11,5.957e-11,25.0,1
445,2.0,1.0,2.0,1.0,6.0,40.0,5.37e-11,6.569e-11,5.97e-11,25.0,1
446,2.0,1.0,2.0,1.0,6.0,43.0,5.383e-11,6.597e-11,5.99e-11,25.0,1
447,2.0,1.0,2.0,1.0,6.0,46.0,5.401e-11,6.629e-11,6.015e-11,25.0,1
448,2.0,1.0,2.0,1.0,6.0,49.0,5.425e-11,6.664e-11,6.045e-11,25.0,1
449,2.0,1.0,2.0,1.0,8.0,31.0,5.494e-11,6.592e-11,6.043e-11,25.0,1
450,2.0,1.0,2.0,1.0,8.0,34.0,5.458e-11,6.586e-11,6.022e-11,25.0,1
451,2.0,1.0,2.0,1.0,8.0,37.0,5.438e-11,6.589e-11,6.013e-11,25.0,1
452,2.0,1.0,2.0,1.0,8.0,40.0,5.429e-11,6.598e-11,6.014e-11,25.0,1
453,2.0,1.0,2.0,1.0,8.0,43.0,5.43e-11,6.613e-11,6.021e-11,25.0,1
454,2.0,1.0,2.0,1.0,8.0,46.0,5.437e-11,6.631e-11,6.034e-11,25.0,1
455,2.0,1.0,2.0,1.0,8.0,49.0,5.449e-11,6.653e-11,6.051e-11,25.0,1
456,2.0,1.0,2.0,1.0,10.0,31.0,5.657e-11,6.727e-11,6.192e-11,25.0,1
457,2.0,1.0,2.0,1.0,10.0,34.0,5.612e-11,6.712e-11,6.162e-11,25.0,1
458,2.0,1.0,2.0,1.0,10.0,37.0,5.583e-11,6.706e-11,6.144e-11,25.0,1
459,2.0,1.0,2.0,1.0,10.0,40.0,5.567e-11,6.707e-11,6.137e-11,25.0,1
460,2.0,1.0,2.0,1.0,10.0,43.0,5.559e-11,6.713e-11,6.136e-11,25.0,1
461,2.0,1.0,2.0,1.0,10.0,46.0,5.558e-11,6.724e-11,6.141e-11,25.0,1
462,2.0,1.0,2.0,1.0,10.0,49.0,5.564e-11,6.738e-11,6.151e-11,25.0,1
463,2.0,1.0,2.0,2.0,6.0,31.0,5.07e-11,6.295e-11,5.682e-11,25.0,1
464,2.0,1.0,2.0,2.0,6.0,34.0,5.043e-11,6.301e-11,5.672e-11,25.0,1
465,2.0,1.0,2.0,2.0,6.0,37.0,5.033e-11,6.316e-11,5.675e-11,25.0,1
466,2.0,1.0,2.0,2.0,6.0,40.0,5.034e-11,6.337e-11,5.686e-11,25.0,1
467,2.0,1.0,2.0,2.0,6.0,43.0,5.044e-11,6.364e-11,5.704e-11,25.0,1
468,2.0,1.0,2.0,2.0,6.0,46.0,5.06e-11,6.395e-11,5.727e-11,25.0,1
469,2.0,1.0,2.0,2.0,6.0,49.0,5.081e-11,6.428e-11,5.755e-11,25.0,1
470,2.0,1.0,2.0,2.0,8.0,31.0,5.038e-11,6.254e-11,5.646e-11,25.0,1
471,2.0,1.0,2.0,2.0,8.0,34.0,4.998e-11,6.245e-11,5.622e-11,25.0,1
472,2.0,1.0,2.0,2.0,8.0,37.0,4.973e-11,6.244e-11,5.609e-11,25.0,1
473,2.0,1.0,2.0,2.0,8.0,40.0,4.961e-11,6.252e-11,5.606e-11,25.0,1
474,2.0,1.0,2.0,2.0,8.0,43.0,4.958e-11,6.264e-11,5.611e-11,25.0,1
475,2.0,1.0,2.0,2.0,8.0,46.0,4.961e-11,6.281e-11,5.621e-11,25.0,1
476,2.0,1.0,2.0,2.0,8.0,49.0,4.97e-11,6.301e-11,5.636e-11,25.0,1
477,2.0,1.0,2.0,2.0,10.0,31.0,5.07e-11,6.278e-11,5.674e-11,25.0,1
478,2.0,1.0,2.0,2.0,10.0,34.0,5.021e-11,6.261e-11,5.641e-11,25.0,1
479,2.0,1.0,2.0,2.0,10.0,37.0,4.989e-11,6.252e-11,5.62e-11,25.0,1
480,2.0,1.0,2.0,2.0,10.0,40.0,4.969e-11,6.251e-11,5.61e-11,25.0,1
481,2.0,1.0,2.0,2.0,10.0,43.0,4.957e-11,6.255e-11,5.606e-11,25.0,1
482,2.0,1.0,2.0,2.0,10.0,46.0,4.954e-11,6.263e-11,5.608e-11,25.0,1
483,2.0,1.0,2.0,2.0,10.0,49.0,4.954e-11,6.275e-11,5.615e-11,25.0,1
484,2.0,1.0,2.0,3.0,6.0,31.0,5.028e-11,6.323e-11,5.675e-11,25.0,1
485,2.0,1.0,2.0,3.0,6.0,34.0,5.001e-11,6.328e-11,5.665e-11,25.0,1
486,2.0,1.0,2.0,3.0,6.0,37.0,4.99e-11,6.343e-11,5.666e-11,25.0,1
487,2.0,1.0,2.0,3.0,6.0,40.0,4.99e-11,6.365e-11,5.677e-11,25.0,1
488,2.0,1.0,2.0,3.0,6.0,43.0,4.998e-11,6.391e-11,5.695e-11,25.0,1
489,2.0,1.0,2.0,3.0,6.0,46.0,5.014e-11,6.421e-11,5.718e-11,25.0,1
490,2.0,1.0,2.0,3.0,6.0,49.0,5.035e-11,6.455e-11,5.745e-11,25.0,1
491,2.0,1.0,2.0,3.0,8.0,31.0,4.953e-11,6.242e-11,5.598e-11,25.0,1
492,2.0,1.0,2.0,3.0,8.0,34.0,4.912e-11,6.233e-11,5.572e-11,25.0,1
493,2.0,1.0,2.0,3.0,8.0,37.0,4.885e-11,6.232e-11,5.559e-11,25.0,1
494,2.0,1.0,2.0,3.0,8.0,40.0,4.872e-11,6.239e-11,5.555e-11,25.0,1
495,2.0,1.0,2.0,3.0,8.0,43.0,4.867e-11,6.25e-11,5.559e-11,25.0,1
496,2.0,1.0,2.0,3.0,8.0,46.0,4.87e-11,6.267e-11,5.568e-11,25.0,1
497,2.0,1.0,2.0,3.0,8.0,49.0,4.877e-11,6.286e-11,5.582e-11,25.0,1
498,2.0,1.0,2.0,3.0,10.0,31.0,4.942e-11,6.231e-11,5.586e-11,25.0,1
499,2.0,1.0,2.0,3.0,10.0,34.0,4.892e-11,6.212e-11,5.552e-11,25.0,1
500,2.0,1.0,2.0,3.0,10.0,37.0,4.857e-11,6.203e-11,5.53e-11,25.0,1
501,2.0,1.0,2.0,3.0,10.0,40.0,4.836e-11,6.2e-11,5.518e-11,25.0,1
502,2.0,1.0,2.0,3.0,10.0,43.0,4.823e-11,6.203e-11,5.513e-11,25.0,1
503,2.0,1.0,2.0,3.0,10.0,46.0,4.818e-11,6.211e-11,5.514e-11,25.0,1
504,2.0,1.0,2.0,3.0,10.0,49.0,4.818e-11,6.222e-11,5.52e-11,25.0,1
505,2.0,2.0,1.0,1.0,6.0,31.0,4.818e-11,5.383e-11,5.1e-11,25.0,1
506,2.0,2.0,1.0,1.0,6.0,34.0,4.797e-11,5.39e-11,5.093e-11,25.0,1
507,2.0,2.0,1.0,1.0,6.0,37.0,4.789e-11,5.406e-11,5.097e-11,25.0,1
508,2.0,2.0,1.0,1.0,6.0,40.0,4.793e-11,5.429e-11,5.111e-11,25.0,1
509,2.0,2.0,1.0,1.0,6.0,43.0,4.805e-11,5.457e-11,5.131e-11,25.0,1
510,2.0,2.0,1.0,1.0,6.0,46.0,4.824e-11,5.488e-11,5.156e-11,25.0,1
511,2.0,2.0,1.0,1.0,6.0,49.0,4.848e-11,5.524e-11,5.186e-11,25.0,1
512,2.0,2.0,1.0,1.0,8.0,31.0,4.917e-11,5.455e-11,5.186e-11,25.0,1
513,2.0,2.0,1.0,1.0,8.0,34.0,4.881e-11,5.449e-11,5.165e-11,25.0,1
514,2.0,2.0,1.0,1.0,8.0,37.0,4.861e-11,5.451e-11,5.156e-11,25.0,1
515,2.0,2.0,1.0,1.0,8.0,40.0,4.852e-11,5.46e-11,5.156e-11,25.0,1
516,2.0,2.0,1.0,1.0,8.0,43.0,4.852e-11,5.475e-11,5.163e-11,25.0,1
517,2.0,2.0,1.0,1.0,8.0,46.0,4.859e-11,5.493e-11,5.176e-11,25.0,1
518,2.0,2.0,1.0,1.0,8.0,49.0,4.871e-11,5.515e-11,5.193e-11,25.0,1
