index,sn_xinvpa0,sp_xinvpa0,sn_nand2,sp_nand2,sn_nor3,sp_nor3,sn_buffer_0,sp_buffer_0,sn_buffer_1,sp_buffer_1,sn_buffer_2,sp_buffer_2,sn_buffer_3,sp_buffer_3,sn_buffer_4,sp_buffer_4,tplh,tphl,tp,temper,alter#
144,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,6.0,6.0,26.0,26.0,79.0,79.0,5.845e-11,4.844e-11,5.344e-11,25.0,1
145,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,7.0,7.0,22.0,22.0,71.0,71.0,5.779e-11,4.799e-11,5.289e-11,25.0,1
146,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,7.0,7.0,22.0,22.0,75.0,75.0,5.783e-11,4.808e-11,5.295e-11,25.0,1
147,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,7.0,7.0,22.0,22.0,79.0,79.0,5.788e-11,4.817e-11,5.303e-11,25.0,1
148,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,7.0,7.0,24.0,24.0,71.0,71.0,5.785e-11,4.798e-11,5.291e-11,25.0,1
149,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,7.0,7.0,24.0,24.0,75.0,75.0,5.787e-11,4.805e-11,5.296e-11,25.0,1
150,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,7.0,7.0,24.0,24.0,79.0,79.0,5.791e-11,4.813e-11,5.302e-11,25.0,1
151,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,7.0,7.0,26.0,26.0,71.0,71.0,5.795e-11,4.803e-11,5.299e-11,25.0,1
152,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,7.0,7.0,26.0,26.0,75.0,75.0,5.797e-11,4.808e-11,5.302e-11,25.0,1
153,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,7.0,7.0,26.0,26.0,79.0,79.0,5.8e-11,4.814e-11,5.307e-11,25.0,1
154,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,8.0,8.0,22.0,22.0,71.0,71.0,5.764e-11,4.796e-11,5.28e-11,25.0,1
155,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,8.0,8.0,22.0,22.0,75.0,75.0,5.768e-11,4.804e-11,5.286e-11,25.0,1
156,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,8.0,8.0,22.0,22.0,79.0,79.0,5.772e-11,4.813e-11,5.293e-11,25.0,1
157,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,8.0,8.0,24.0,24.0,71.0,71.0,5.766e-11,4.791e-11,5.278e-11,25.0,1
158,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,8.0,8.0,24.0,24.0,75.0,75.0,5.767e-11,4.797e-11,5.282e-11,25.0,1
159,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,8.0,8.0,24.0,24.0,79.0,79.0,5.771e-11,4.805e-11,5.288e-11,25.0,1
160,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,8.0,8.0,26.0,26.0,71.0,71.0,5.772e-11,4.791e-11,5.281e-11,25.0,1
161,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,8.0,8.0,26.0,26.0,75.0,75.0,5.772e-11,4.796e-11,5.284e-11,25.0,1
162,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,8.0,8.0,26.0,26.0,79.0,79.0,5.775e-11,4.803e-11,5.289e-11,25.0,1
163,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,6.0,6.0,22.0,22.0,71.0,71.0,7.476e-11,5.931e-11,6.703e-11,25.0,1
164,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,6.0,6.0,22.0,22.0,75.0,75.0,7.48e-11,5.939e-11,6.709e-11,25.0,1
165,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,6.0,6.0,22.0,22.0,79.0,79.0,7.485e-11,5.949e-11,6.717e-11,25.0,1
166,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,6.0,6.0,24.0,24.0,71.0,71.0,7.49e-11,5.94e-11,6.715e-11,25.0,1
167,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,6.0,6.0,24.0,24.0,75.0,75.0,7.493e-11,5.946e-11,6.72e-11,25.0,1
168,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,6.0,6.0,24.0,24.0,79.0,79.0,7.497e-11,5.954e-11,6.726e-11,25.0,1
169,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,6.0,6.0,26.0,26.0,71.0,71.0,7.509e-11,5.953e-11,6.731e-11,25.0,1
170,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,6.0,6.0,26.0,26.0,75.0,75.0,7.51e-11,5.958e-11,6.734e-11,25.0,1
171,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,6.0,6.0,26.0,26.0,79.0,79.0,7.512e-11,5.965e-11,6.739e-11,25.0,1
172,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,7.0,7.0,22.0,22.0,71.0,71.0,7.521e-11,5.998e-11,6.759e-11,25.0,1
173,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,7.0,7.0,22.0,22.0,75.0,75.0,7.524e-11,6.006e-11,6.765e-11,25.0,1
174,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,7.0,7.0,22.0,22.0,79.0,79.0,7.529e-11,6.015e-11,6.772e-11,25.0,1
175,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,7.0,7.0,24.0,24.0,71.0,71.0,7.529e-11,6.002e-11,6.766e-11,25.0,1
176,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,7.0,7.0,24.0,24.0,75.0,75.0,7.531e-11,6.008e-11,6.77e-11,25.0,1
177,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,7.0,7.0,24.0,24.0,79.0,79.0,7.536e-11,6.016e-11,6.776e-11,25.0,1
178,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,7.0,7.0,26.0,26.0,71.0,71.0,7.543e-11,6.01e-11,6.776e-11,25.0,1
179,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,7.0,7.0,26.0,26.0,75.0,75.0,7.544e-11,6.015e-11,6.78e-11,25.0,1
180,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,7.0,7.0,26.0,26.0,79.0,79.0,7.546e-11,6.022e-11,6.784e-11,25.0,1
181,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,8.0,8.0,22.0,22.0,71.0,71.0,7.583e-11,6.08e-11,6.832e-11,25.0,1
182,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,8.0,8.0,22.0,22.0,75.0,75.0,7.586e-11,6.088e-11,6.837e-11,25.0,1
183,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,8.0,8.0,22.0,22.0,79.0,79.0,7.591e-11,6.097e-11,6.844e-11,25.0,1
184,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,8.0,8.0,24.0,24.0,71.0,71.0,7.587e-11,6.08e-11,6.834e-11,25.0,1
185,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,8.0,8.0,24.0,24.0,75.0,75.0,7.589e-11,6.086e-11,6.838e-11,25.0,1
186,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,8.0,8.0,24.0,24.0,79.0,79.0,7.593e-11,6.094e-11,6.843e-11,25.0,1
187,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,8.0,8.0,26.0,26.0,71.0,71.0,7.597e-11,6.085e-11,6.841e-11,25.0,1
188,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,8.0,8.0,26.0,26.0,75.0,75.0,7.597e-11,6.09e-11,6.844e-11,25.0,1
189,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,8.0,8.0,26.0,26.0,79.0,79.0,7.599e-11,6.096e-11,6.848e-11,25.0,1
190,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,2.0,6.0,6.0,22.0,22.0,71.0,71.0,7.247e-11,5.648e-11,6.447e-11,25.0,1
191,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,2.0,6.0,6.0,22.0,22.0,75.0,75.0,7.251e-11,5.656e-11,6.454e-11,25.0,1
192,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,2.0,6.0,6.0,22.0,22.0,79.0,79.0,7.256e-11,5.666e-11,6.461e-11,25.0,1
193,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,2.0,6.0,6.0,24.0,24.0,71.0,71.0,7.259e-11,5.653e-11,6.456e-11,25.0,1
194,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,2.0,6.0,6.0,24.0,24.0,75.0,75.0,7.262e-11,5.66e-11,6.461e-11,25.0,1
195,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,2.0,6.0,6.0,24.0,24.0,79.0,79.0,7.266e-11,5.668e-11,6.467e-11,25.0,1
196,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,2.0,6.0,6.0,26.0,26.0,71.0,71.0,7.275e-11,5.664e-11,6.47e-11,25.0,1
197,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,2.0,6.0,6.0,26.0,26.0,75.0,75.0,7.277e-11,5.669e-11,6.473e-11,25.0,1
198,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,2.0,6.0,6.0,26.0,26.0,79.0,79.0,7.28e-11,5.675e-11,6.478e-11,25.0,1
199,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,2.0,7.0,7.0,22.0,22.0,71.0,71.0,7.235e-11,5.651e-11,6.443e-11,25.0,1
200,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,2.0,7.0,7.0,22.0,22.0,75.0,75.0,7.238e-11,5.659e-11,6.448e-11,25.0,1
201,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,2.0,7.0,7.0,22.0,22.0,79.0,79.0,7.243e-11,5.668e-11,6.456e-11,25.0,1
202,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,2.0,7.0,7.0,24.0,24.0,71.0,71.0,7.241e-11,5.651e-11,6.446e-11,25.0,1
203,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,2.0,7.0,7.0,24.0,24.0,75.0,75.0,7.243e-11,5.658e-11,6.451e-11,25.0,1
204,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,2.0,7.0,7.0,24.0,24.0,79.0,79.0,7.247e-11,5.666e-11,6.456e-11,25.0,1
205,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,2.0,7.0,7.0,26.0,26.0,71.0,71.0,7.252e-11,5.657e-11,6.455e-11,25.0,1
206,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,2.0,7.0,7.0,26.0,26.0,75.0,75.0,7.253e-11,5.662e-11,6.457e-11,25.0,1
207,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,2.0,7.0,7.0,26.0,26.0,79.0,79.0,7.256e-11,5.668e-11,6.462e-11,25.0,1
208,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,2.0,8.0,8.0,22.0,22.0,71.0,71.0,7.239e-11,5.669e-11,6.454e-11,25.0,1
209,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,2.0,8.0,8.0,22.0,22.0,75.0,75.0,7.243e-11,5.677e-11,6.46e-11,25.0,1
210,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,2.0,8.0,8.0,22.0,22.0,79.0,79.0,7.248e-11,5.686e-11,6.467e-11,25.0,1
211,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,2.0,8.0,8.0,24.0,24.0,71.0,71.0,7.242e-11,5.665e-11,6.454e-11,25.0,1
212,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,2.0,8.0,8.0,24.0,24.0,75.0,75.0,7.244e-11,5.672e-11,6.458e-11,25.0,1
213,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,2.0,8.0,8.0,24.0,24.0,79.0,79.0,7.248e-11,5.679e-11,6.464e-11,25.0,1
214,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,2.0,8.0,8.0,26.0,26.0,71.0,71.0,7.249e-11,5.667e-11,6.458e-11,25.0,1
215,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,2.0,8.0,8.0,26.0,26.0,75.0,75.0,7.249e-11,5.672e-11,6.461e-11,25.0,1
216,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,2.0,8.0,8.0,26.0,26.0,79.0,79.0,7.252e-11,5.678e-11,6.465e-11,25.0,1
217,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,3.0,3.0,6.0,6.0,22.0,22.0,71.0,71.0,7.255e-11,5.64e-11,6.447e-11,25.0,1
218,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,3.0,3.0,6.0,6.0,22.0,22.0,75.0,75.0,7.259e-11,5.648e-11,6.453e-11,25.0,1
219,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,3.0,3.0,6.0,6.0,22.0,22.0,79.0,79.0,7.264e-11,5.658e-11,6.461e-11,25.0,1
220,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,3.0,3.0,6.0,6.0,24.0,24.0,71.0,71.0,7.266e-11,5.644e-11,6.455e-11,25.0,1
221,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,3.0,3.0,6.0,6.0,24.0,24.0,75.0,75.0,7.269e-11,5.651e-11,6.46e-11,25.0,1
222,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,3.0,3.0,6.0,6.0,24.0,24.0,79.0,79.0,7.273e-11,5.659e-11,6.466e-11,25.0,1
223,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,3.0,3.0,6.0,6.0,26.0,26.0,71.0,71.0,7.283e-11,5.653e-11,6.468e-11,25.0,1
224,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,3.0,3.0,6.0,6.0,26.0,26.0,75.0,75.0,7.284e-11,5.659e-11,6.471e-11,25.0,1
225,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,3.0,3.0,6.0,6.0,26.0,26.0,79.0,79.0,7.287e-11,5.665e-11,6.476e-11,25.0,1
226,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,3.0,3.0,7.0,7.0,22.0,22.0,71.0,71.0,7.225e-11,5.622e-11,6.423e-11,25.0,1
227,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,3.0,3.0,7.0,7.0,22.0,22.0,75.0,75.0,7.228e-11,5.63e-11,6.429e-11,25.0,1
228,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,3.0,3.0,7.0,7.0,22.0,22.0,79.0,79.0,7.234e-11,5.64e-11,6.437e-11,25.0,1
229,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,3.0,3.0,7.0,7.0,24.0,24.0,71.0,71.0,7.231e-11,5.621e-11,6.426e-11,25.0,1
230,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,3.0,3.0,7.0,7.0,24.0,24.0,75.0,75.0,7.233e-11,5.627e-11,6.43e-11,25.0,1
231,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,3.0,3.0,7.0,7.0,24.0,24.0,79.0,79.0,7.237e-11,5.635e-11,6.436e-11,25.0,1
232,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,3.0,3.0,7.0,7.0,26.0,26.0,71.0,71.0,7.24e-11,5.625e-11,6.433e-11,25.0,1
233,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,3.0,3.0,7.0,7.0,26.0,26.0,75.0,75.0,7.242e-11,5.63e-11,6.436e-11,25.0,1
234,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,3.0,3.0,7.0,7.0,26.0,26.0,79.0,79.0,7.245e-11,5.637e-11,6.441e-11,25.0,1
235,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,3.0,3.0,8.0,8.0,22.0,22.0,71.0,71.0,7.212e-11,5.62e-11,6.416e-11,25.0,1
236,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,3.0,3.0,8.0,8.0,22.0,22.0,75.0,75.0,7.215e-11,5.628e-11,6.422e-11,25.0,1
237,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,3.0,3.0,8.0,8.0,22.0,22.0,79.0,79.0,7.221e-11,5.637e-11,6.429e-11,25.0,1
238,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,3.0,3.0,8.0,8.0,24.0,24.0,71.0,71.0,7.213e-11,5.615e-11,6.414e-11,25.0,1
239,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,3.0,3.0,8.0,8.0,24.0,24.0,75.0,75.0,7.215e-11,5.621e-11,6.418e-11,25.0,1
240,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,3.0,3.0,8.0,8.0,24.0,24.0,79.0,79.0,7.219e-11,5.628e-11,6.424e-11,25.0,1
241,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,3.0,3.0,8.0,8.0,26.0,26.0,71.0,71.0,7.219e-11,5.615e-11,6.417e-11,25.0,1
242,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,3.0,3.0,8.0,8.0,26.0,26.0,75.0,75.0,7.22e-11,5.62e-11,6.42e-11,25.0,1
243,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,3.0,3.0,8.0,8.0,26.0,26.0,79.0,79.0,7.222e-11,5.626e-11,6.424e-11,25.0,1
244,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,6.0,6.0,22.0,22.0,71.0,71.0,7.487e-11,5.934e-11,6.71e-11,25.0,1
245,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,6.0,6.0,22.0,22.0,75.0,75.0,7.49e-11,5.943e-11,6.716e-11,25.0,1
246,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,6.0,6.0,22.0,22.0,79.0,79.0,7.496e-11,5.952e-11,6.724e-11,25.0,1
247,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,6.0,6.0,24.0,24.0,71.0,71.0,7.501e-11,5.943e-11,6.722e-11,25.0,1
248,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,6.0,6.0,24.0,24.0,75.0,75.0,7.503e-11,5.949e-11,6.726e-11,25.0,1
249,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,6.0,6.0,24.0,24.0,79.0,79.0,7.507e-11,5.957e-11,6.732e-11,25.0,1
250,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,6.0,6.0,26.0,26.0,71.0,71.0,7.519e-11,5.957e-11,6.738e-11,25.0,1
251,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,6.0,6.0,26.0,26.0,75.0,75.0,7.52e-11,5.962e-11,6.741e-11,25.0,1
252,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,6.0,6.0,26.0,26.0,79.0,79.0,7.523e-11,5.968e-11,6.745e-11,25.0,1
253,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,7.0,7.0,22.0,22.0,71.0,71.0,7.531e-11,6.001e-11,6.766e-11,25.0,1
254,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,7.0,7.0,22.0,22.0,75.0,75.0,7.534e-11,6.009e-11,6.772e-11,25.0,1
255,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,7.0,7.0,22.0,22.0,79.0,79.0,7.54e-11,6.017e-11,6.779e-11,25.0,1
256,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,7.0,7.0,24.0,24.0,71.0,71.0,7.54e-11,6.005e-11,6.772e-11,25.0,1
257,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,7.0,7.0,24.0,24.0,75.0,75.0,7.542e-11,6.011e-11,6.776e-11,25.0,1
258,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,7.0,7.0,24.0,24.0,79.0,79.0,7.546e-11,6.018e-11,6.782e-11,25.0,1
259,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,7.0,7.0,26.0,26.0,71.0,71.0,7.553e-11,6.013e-11,6.783e-11,25.0,1
260,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,7.0,7.0,26.0,26.0,75.0,75.0,7.553e-11,6.018e-11,6.786e-11,25.0,1
261,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,7.0,7.0,26.0,26.0,79.0,79.0,7.556e-11,6.024e-11,6.79e-11,25.0,1
262,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,8.0,8.0,22.0,22.0,71.0,71.0,7.593e-11,6.083e-11,6.838e-11,25.0,1
263,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,8.0,8.0,22.0,22.0,75.0,75.0,7.596e-11,6.091e-11,6.844e-11,25.0,1
264,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,8.0,8.0,22.0,22.0,79.0,79.0,7.601e-11,6.1e-11,6.85e-11,25.0,1
265,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,8.0,8.0,24.0,24.0,71.0,71.0,7.597e-11,6.083e-11,6.84e-11,25.0,1
266,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,8.0,8.0,24.0,24.0,75.0,75.0,7.599e-11,6.089e-11,6.844e-11,25.0,1
267,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,8.0,8.0,24.0,24.0,79.0,79.0,7.603e-11,6.096e-11,6.849e-11,25.0,1
268,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,8.0,8.0,26.0,26.0,71.0,71.0,7.606e-11,6.088e-11,6.847e-11,25.0,1
269,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,8.0,8.0,26.0,26.0,75.0,75.0,7.607e-11,6.092e-11,6.85e-11,25.0,1
270,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,8.0,8.0,26.0,26.0,79.0,79.0,7.61e-11,6.099e-11,6.854e-11,25.0,1
271,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,6.0,6.0,22.0,22.0,71.0,71.0,7.192e-11,5.581e-11,6.386e-11,25.0,1
272,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,6.0,6.0,22.0,22.0,75.0,75.0,7.196e-11,5.589e-11,6.392e-11,25.0,1
273,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,6.0,6.0,22.0,22.0,79.0,79.0,7.201e-11,5.598e-11,6.4e-11,25.0,1
274,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,6.0,6.0,24.0,24.0,71.0,71.0,7.204e-11,5.586e-11,6.395e-11,25.0,1
275,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,6.0,6.0,24.0,24.0,75.0,75.0,7.207e-11,5.592e-11,6.4e-11,25.0,1
276,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,6.0,6.0,24.0,24.0,79.0,79.0,7.211e-11,5.6e-11,6.406e-11,25.0,1
277,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,6.0,6.0,26.0,26.0,71.0,71.0,7.221e-11,5.596e-11,6.409e-11,25.0,1
278,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,6.0,6.0,26.0,26.0,75.0,75.0,7.222e-11,5.601e-11,6.412e-11,25.0,1
279,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,6.0,6.0,26.0,26.0,79.0,79.0,7.225e-11,5.608e-11,6.417e-11,25.0,1
280,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,7.0,7.0,22.0,22.0,71.0,71.0,7.177e-11,5.583e-11,6.38e-11,25.0,1
281,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,7.0,7.0,22.0,22.0,75.0,75.0,7.181e-11,5.591e-11,6.386e-11,25.0,1
282,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,7.0,7.0,22.0,22.0,79.0,79.0,7.187e-11,5.6e-11,6.393e-11,25.0,1
283,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,7.0,7.0,24.0,24.0,71.0,71.0,7.185e-11,5.583e-11,6.384e-11,25.0,1
284,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,7.0,7.0,24.0,24.0,75.0,75.0,7.187e-11,5.589e-11,6.388e-11,25.0,1
285,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,7.0,7.0,24.0,24.0,79.0,79.0,7.19e-11,5.597e-11,6.394e-11,25.0,1
286,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,7.0,7.0,26.0,26.0,71.0,71.0,7.195e-11,5.589e-11,6.392e-11,25.0,1
287,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,7.0,7.0,26.0,26.0,75.0,75.0,7.196e-11,5.594e-11,6.395e-11,25.0,1
288,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,7.0,7.0,26.0,26.0,79.0,79.0,7.199e-11,5.6e-11,6.4e-11,25.0,1
289,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,8.0,8.0,22.0,22.0,71.0,71.0,7.181e-11,5.6e-11,6.391e-11,25.0,1
290,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,8.0,8.0,22.0,22.0,75.0,75.0,7.185e-11,5.608e-11,6.396e-11,25.0,1
291,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,8.0,8.0,22.0,22.0,79.0,79.0,7.19e-11,5.617e-11,6.404e-11,25.0,1
