index,sn_xinvpa0,sp_xinvpa0,sn_nand2,sp_nand2,sn_nor3,sp_nor3,sn_buffer_0,sp_buffer_0,sn_buffer_1,sp_buffer_1,sn_buffer_2,sp_buffer_2,sn_buffer_3,sp_buffer_3,tplh,tphl,tp,temper,alter#
162,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,5.0,5.0,19.0,19.0,65.0,65.0,5.412e-11,6.941e-11,6.176e-11,25.0,1
163,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,5.0,5.0,19.0,19.0,67.0,67.0,5.413e-11,6.946e-11,6.179e-11,25.0,1
164,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,5.0,5.0,19.0,19.0,69.0,69.0,5.415e-11,6.95e-11,6.183e-11,25.0,1
165,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,5.0,5.0,19.0,19.0,71.0,71.0,5.418e-11,6.956e-11,6.187e-11,25.0,1
166,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,6.0,6.0,15.0,15.0,63.0,63.0,5.405e-11,6.961e-11,6.183e-11,25.0,1
167,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,6.0,6.0,15.0,15.0,65.0,65.0,5.409e-11,6.968e-11,6.188e-11,25.0,1
168,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,6.0,6.0,15.0,15.0,67.0,67.0,5.413e-11,6.975e-11,6.194e-11,25.0,1
169,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,6.0,6.0,15.0,15.0,69.0,69.0,5.417e-11,6.983e-11,6.2e-11,25.0,1
170,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,6.0,6.0,15.0,15.0,71.0,71.0,5.423e-11,6.991e-11,6.207e-11,25.0,1
171,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,6.0,6.0,17.0,17.0,63.0,63.0,5.392e-11,6.937e-11,6.164e-11,25.0,1
172,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,6.0,6.0,17.0,17.0,65.0,65.0,5.393e-11,6.942e-11,6.168e-11,25.0,1
173,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,6.0,6.0,17.0,17.0,67.0,67.0,5.396e-11,6.948e-11,6.172e-11,25.0,1
174,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,6.0,6.0,17.0,17.0,69.0,69.0,5.399e-11,6.954e-11,6.177e-11,25.0,1
175,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,6.0,6.0,17.0,17.0,71.0,71.0,5.403e-11,6.961e-11,6.182e-11,25.0,1
176,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,6.0,6.0,19.0,19.0,63.0,63.0,5.39e-11,6.927e-11,6.158e-11,25.0,1
177,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,6.0,6.0,19.0,19.0,65.0,65.0,5.39e-11,6.931e-11,6.161e-11,25.0,1
178,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,6.0,6.0,19.0,19.0,67.0,67.0,5.392e-11,6.935e-11,6.163e-11,25.0,1
179,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,6.0,6.0,19.0,19.0,69.0,69.0,5.394e-11,6.94e-11,6.167e-11,25.0,1
180,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,6.0,6.0,19.0,19.0,71.0,71.0,5.396e-11,6.945e-11,6.17e-11,25.0,1
181,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,4.0,4.0,15.0,15.0,63.0,63.0,4.969e-11,5.335e-11,5.152e-11,25.0,1
182,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,4.0,4.0,15.0,15.0,65.0,65.0,4.973e-11,5.343e-11,5.158e-11,25.0,1
183,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,4.0,4.0,15.0,15.0,67.0,67.0,4.977e-11,5.351e-11,5.164e-11,25.0,1
184,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,4.0,4.0,15.0,15.0,69.0,69.0,4.982e-11,5.359e-11,5.17e-11,25.0,1
185,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,4.0,4.0,15.0,15.0,71.0,71.0,4.988e-11,5.366e-11,5.177e-11,25.0,1
186,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,4.0,4.0,17.0,17.0,63.0,63.0,4.977e-11,5.333e-11,5.155e-11,25.0,1
187,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,4.0,4.0,17.0,17.0,65.0,65.0,4.98e-11,5.338e-11,5.159e-11,25.0,1
188,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,4.0,4.0,17.0,17.0,67.0,67.0,4.983e-11,5.346e-11,5.164e-11,25.0,1
189,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,4.0,4.0,17.0,17.0,69.0,69.0,4.986e-11,5.352e-11,5.169e-11,25.0,1
190,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,4.0,4.0,17.0,17.0,71.0,71.0,4.991e-11,5.358e-11,5.175e-11,25.0,1
191,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,4.0,4.0,19.0,19.0,63.0,63.0,4.998e-11,5.345e-11,5.171e-11,25.0,1
192,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,4.0,4.0,19.0,19.0,65.0,65.0,4.999e-11,5.349e-11,5.174e-11,25.0,1
193,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,4.0,4.0,19.0,19.0,67.0,67.0,5.001e-11,5.353e-11,5.177e-11,25.0,1
194,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,4.0,4.0,19.0,19.0,69.0,69.0,5.003e-11,5.358e-11,5.181e-11,25.0,1
195,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,4.0,4.0,19.0,19.0,71.0,71.0,5.006e-11,5.363e-11,5.185e-11,25.0,1
196,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,5.0,5.0,15.0,15.0,63.0,63.0,4.987e-11,5.375e-11,5.181e-11,25.0,1
197,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,5.0,5.0,15.0,15.0,65.0,65.0,4.991e-11,5.381e-11,5.186e-11,25.0,1
198,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,5.0,5.0,15.0,15.0,67.0,67.0,4.995e-11,5.388e-11,5.192e-11,25.0,1
199,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,5.0,5.0,15.0,15.0,69.0,69.0,5.001e-11,5.397e-11,5.199e-11,25.0,1
200,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,5.0,5.0,15.0,15.0,71.0,71.0,5.006e-11,5.405e-11,5.205e-11,25.0,1
201,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,5.0,5.0,17.0,17.0,63.0,63.0,4.985e-11,5.362e-11,5.173e-11,25.0,1
202,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,5.0,5.0,17.0,17.0,65.0,65.0,4.986e-11,5.367e-11,5.177e-11,25.0,1
203,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,5.0,5.0,17.0,17.0,67.0,67.0,4.989e-11,5.373e-11,5.181e-11,25.0,1
204,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,5.0,5.0,17.0,17.0,69.0,69.0,4.993e-11,5.38e-11,5.186e-11,25.0,1
205,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,5.0,5.0,17.0,17.0,71.0,71.0,4.997e-11,5.385e-11,5.191e-11,25.0,1
206,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,5.0,5.0,19.0,19.0,63.0,63.0,4.993e-11,5.363e-11,5.178e-11,25.0,1
207,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,5.0,5.0,19.0,19.0,65.0,65.0,4.994e-11,5.366e-11,5.18e-11,25.0,1
208,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,5.0,5.0,19.0,19.0,67.0,67.0,4.995e-11,5.37e-11,5.183e-11,25.0,1
209,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,5.0,5.0,19.0,19.0,69.0,69.0,4.998e-11,5.375e-11,5.186e-11,25.0,1
210,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,5.0,5.0,19.0,19.0,71.0,71.0,5e-11,5.381e-11,5.191e-11,25.0,1
211,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,6.0,6.0,15.0,15.0,63.0,63.0,5.039e-11,5.442e-11,5.24e-11,25.0,1
212,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,6.0,6.0,15.0,15.0,65.0,65.0,5.042e-11,5.449e-11,5.246e-11,25.0,1
213,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,6.0,6.0,15.0,15.0,67.0,67.0,5.046e-11,5.457e-11,5.252e-11,25.0,1
214,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,6.0,6.0,15.0,15.0,69.0,69.0,5.051e-11,5.465e-11,5.258e-11,25.0,1
215,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,6.0,6.0,15.0,15.0,71.0,71.0,5.056e-11,5.473e-11,5.264e-11,25.0,1
216,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,6.0,6.0,17.0,17.0,63.0,63.0,5.028e-11,5.424e-11,5.226e-11,25.0,1
217,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,6.0,6.0,17.0,17.0,65.0,65.0,5.029e-11,5.428e-11,5.229e-11,25.0,1
218,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,6.0,6.0,17.0,17.0,67.0,67.0,5.032e-11,5.434e-11,5.233e-11,25.0,1
219,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,6.0,6.0,17.0,17.0,69.0,69.0,5.035e-11,5.44e-11,5.238e-11,25.0,1
220,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,6.0,6.0,17.0,17.0,71.0,71.0,5.039e-11,5.446e-11,5.243e-11,25.0,1
221,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,6.0,6.0,19.0,19.0,63.0,63.0,5.028e-11,5.417e-11,5.223e-11,25.0,1
222,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,6.0,6.0,19.0,19.0,65.0,65.0,5.029e-11,5.421e-11,5.225e-11,25.0,1
223,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,6.0,6.0,19.0,19.0,67.0,67.0,5.03e-11,5.424e-11,5.227e-11,25.0,1
224,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,6.0,6.0,19.0,19.0,69.0,69.0,5.032e-11,5.429e-11,5.231e-11,25.0,1
225,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,6.0,6.0,19.0,19.0,71.0,71.0,5.035e-11,5.434e-11,5.234e-11,25.0,1
226,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,4.0,4.0,15.0,15.0,63.0,63.0,4.811e-11,5.18e-11,4.996e-11,25.0,1
227,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,4.0,4.0,15.0,15.0,65.0,65.0,4.816e-11,5.187e-11,5.001e-11,25.0,1
228,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,4.0,4.0,15.0,15.0,67.0,67.0,4.82e-11,5.195e-11,5.008e-11,25.0,1
229,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,4.0,4.0,15.0,15.0,69.0,69.0,4.825e-11,5.203e-11,5.014e-11,25.0,1
230,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,4.0,4.0,15.0,15.0,71.0,71.0,4.831e-11,5.211e-11,5.021e-11,25.0,1
231,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,4.0,4.0,17.0,17.0,63.0,63.0,4.819e-11,5.174e-11,4.997e-11,25.0,1
232,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,4.0,4.0,17.0,17.0,65.0,65.0,4.822e-11,5.18e-11,5.001e-11,25.0,1
233,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,4.0,4.0,17.0,17.0,67.0,67.0,4.825e-11,5.186e-11,5.005e-11,25.0,1
234,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,4.0,4.0,17.0,17.0,69.0,69.0,4.828e-11,5.192e-11,5.01e-11,25.0,1
235,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,4.0,4.0,17.0,17.0,71.0,71.0,4.833e-11,5.199e-11,5.016e-11,25.0,1
236,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,4.0,4.0,19.0,19.0,63.0,63.0,4.838e-11,5.182e-11,5.01e-11,25.0,1
237,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,4.0,4.0,19.0,19.0,65.0,65.0,4.839e-11,5.186e-11,5.012e-11,25.0,1
238,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,4.0,4.0,19.0,19.0,67.0,67.0,4.841e-11,5.191e-11,5.016e-11,25.0,1
239,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,4.0,4.0,19.0,19.0,69.0,69.0,4.844e-11,5.196e-11,5.02e-11,25.0,1
240,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,4.0,4.0,19.0,19.0,71.0,71.0,4.847e-11,5.201e-11,5.024e-11,25.0,1
241,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,5.0,5.0,15.0,15.0,63.0,63.0,4.774e-11,5.156e-11,4.965e-11,25.0,1
242,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,5.0,5.0,15.0,15.0,65.0,65.0,4.778e-11,5.163e-11,4.97e-11,25.0,1
243,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,5.0,5.0,15.0,15.0,67.0,67.0,4.782e-11,5.171e-11,4.977e-11,25.0,1
244,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,5.0,5.0,15.0,15.0,69.0,69.0,4.788e-11,5.178e-11,4.983e-11,25.0,1
245,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,5.0,5.0,15.0,15.0,71.0,71.0,4.793e-11,5.187e-11,4.99e-11,25.0,1
246,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,5.0,5.0,17.0,17.0,63.0,63.0,4.769e-11,5.14e-11,4.955e-11,25.0,1
247,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,5.0,5.0,17.0,17.0,65.0,65.0,4.772e-11,5.146e-11,4.959e-11,25.0,1
248,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,5.0,5.0,17.0,17.0,67.0,67.0,4.774e-11,5.152e-11,4.963e-11,25.0,1
249,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,5.0,5.0,17.0,17.0,69.0,69.0,4.777e-11,5.157e-11,4.967e-11,25.0,1
250,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,5.0,5.0,17.0,17.0,71.0,71.0,4.782e-11,5.164e-11,4.973e-11,25.0,1
251,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,5.0,5.0,19.0,19.0,63.0,63.0,4.776e-11,5.137e-11,4.956e-11,25.0,1
252,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,5.0,5.0,19.0,19.0,65.0,65.0,4.777e-11,5.141e-11,4.959e-11,25.0,1
253,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,5.0,5.0,19.0,19.0,67.0,67.0,4.779e-11,5.145e-11,4.962e-11,25.0,1
254,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,5.0,5.0,19.0,19.0,69.0,69.0,4.781e-11,5.15e-11,4.965e-11,25.0,1
255,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,5.0,5.0,19.0,19.0,71.0,71.0,4.784e-11,5.156e-11,4.97e-11,25.0,1
256,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,6.0,6.0,15.0,15.0,63.0,63.0,4.771e-11,5.162e-11,4.966e-11,25.0,1
257,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,6.0,6.0,15.0,15.0,65.0,65.0,4.775e-11,5.169e-11,4.972e-11,25.0,1
258,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,6.0,6.0,15.0,15.0,67.0,67.0,4.778e-11,5.176e-11,4.977e-11,25.0,1
259,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,6.0,6.0,15.0,15.0,69.0,69.0,4.784e-11,5.184e-11,4.984e-11,25.0,1
260,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,6.0,6.0,15.0,15.0,71.0,71.0,4.789e-11,5.192e-11,4.99e-11,25.0,1
261,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,6.0,6.0,17.0,17.0,63.0,63.0,4.757e-11,5.138e-11,4.947e-11,25.0,1
262,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,6.0,6.0,17.0,17.0,65.0,65.0,4.76e-11,5.144e-11,4.952e-11,25.0,1
263,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,6.0,6.0,17.0,17.0,67.0,67.0,4.762e-11,5.15e-11,4.956e-11,25.0,1
264,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,6.0,6.0,17.0,17.0,69.0,69.0,4.765e-11,5.156e-11,4.96e-11,25.0,1
265,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,6.0,6.0,17.0,17.0,71.0,71.0,4.769e-11,5.162e-11,4.965e-11,25.0,1
266,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,6.0,6.0,19.0,19.0,63.0,63.0,4.756e-11,5.129e-11,4.942e-11,25.0,1
267,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,6.0,6.0,19.0,19.0,65.0,65.0,4.756e-11,5.132e-11,4.944e-11,25.0,1
268,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,6.0,6.0,19.0,19.0,67.0,67.0,4.758e-11,5.137e-11,4.947e-11,25.0,1
269,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,6.0,6.0,19.0,19.0,69.0,69.0,4.76e-11,5.141e-11,4.95e-11,25.0,1
270,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,6.0,6.0,19.0,19.0,71.0,71.0,4.762e-11,5.146e-11,4.954e-11,25.0,1
271,1.0,1.0,3.0,2.0,2.0,6.0,1.0,1.0,4.0,4.0,15.0,15.0,63.0,63.0,5.454e-11,6.006e-11,5.73e-11,25.0,1
272,1.0,1.0,3.0,2.0,2.0,6.0,1.0,1.0,4.0,4.0,15.0,15.0,65.0,65.0,5.458e-11,6.013e-11,5.735e-11,25.0,1
273,1.0,1.0,3.0,2.0,2.0,6.0,1.0,1.0,4.0,4.0,15.0,15.0,67.0,67.0,5.462e-11,6.02e-11,5.741e-11,25.0,1
274,1.0,1.0,3.0,2.0,2.0,6.0,1.0,1.0,4.0,4.0,15.0,15.0,69.0,69.0,5.468e-11,6.029e-11,5.748e-11,25.0,1
275,1.0,1.0,3.0,2.0,2.0,6.0,1.0,1.0,4.0,4.0,15.0,15.0,71.0,71.0,5.473e-11,6.037e-11,5.755e-11,25.0,1
276,1.0,1.0,3.0,2.0,2.0,6.0,1.0,1.0,4.0,4.0,17.0,17.0,63.0,63.0,5.462e-11,6.004e-11,5.733e-11,25.0,1
277,1.0,1.0,3.0,2.0,2.0,6.0,1.0,1.0,4.0,4.0,17.0,17.0,65.0,65.0,5.465e-11,6.009e-11,5.737e-11,25.0,1
278,1.0,1.0,3.0,2.0,2.0,6.0,1.0,1.0,4.0,4.0,17.0,17.0,67.0,67.0,5.468e-11,6.015e-11,5.742e-11,25.0,1
279,1.0,1.0,3.0,2.0,2.0,6.0,1.0,1.0,4.0,4.0,17.0,17.0,69.0,69.0,5.472e-11,6.022e-11,5.747e-11,25.0,1
280,1.0,1.0,3.0,2.0,2.0,6.0,1.0,1.0,4.0,4.0,17.0,17.0,71.0,71.0,5.477e-11,6.028e-11,5.752e-11,25.0,1
281,1.0,1.0,3.0,2.0,2.0,6.0,1.0,1.0,4.0,4.0,19.0,19.0,63.0,63.0,5.483e-11,6.014e-11,5.749e-11,25.0,1
282,1.0,1.0,3.0,2.0,2.0,6.0,1.0,1.0,4.0,4.0,19.0,19.0,65.0,65.0,5.484e-11,6.018e-11,5.751e-11,25.0,1
283,1.0,1.0,3.0,2.0,2.0,6.0,1.0,1.0,4.0,4.0,19.0,19.0,67.0,67.0,5.486e-11,6.023e-11,5.754e-11,25.0,1
284,1.0,1.0,3.0,2.0,2.0,6.0,1.0,1.0,4.0,4.0,19.0,19.0,69.0,69.0,5.489e-11,6.028e-11,5.758e-11,25.0,1
285,1.0,1.0,3.0,2.0,2.0,6.0,1.0,1.0,4.0,4.0,19.0,19.0,71.0,71.0,5.491e-11,6.033e-11,5.762e-11,25.0,1
286,1.0,1.0,3.0,2.0,2.0,6.0,1.0,1.0,5.0,5.0,15.0,15.0,63.0,63.0,5.472e-11,6.045e-11,5.758e-11,25.0,1
287,1.0,1.0,3.0,2.0,2.0,6.0,1.0,1.0,5.0,5.0,15.0,15.0,65.0,65.0,5.475e-11,6.051e-11,5.763e-11,25.0,1
288,1.0,1.0,3.0,2.0,2.0,6.0,1.0,1.0,5.0,5.0,15.0,15.0,67.0,67.0,5.479e-11,6.058e-11,5.769e-11,25.0,1
289,1.0,1.0,3.0,2.0,2.0,6.0,1.0,1.0,5.0,5.0,15.0,15.0,69.0,69.0,5.484e-11,6.067e-11,5.776e-11,25.0,1
290,1.0,1.0,3.0,2.0,2.0,6.0,1.0,1.0,5.0,5.0,15.0,15.0,71.0,71.0,5.49e-11,6.075e-11,5.782e-11,25.0,1
291,1.0,1.0,3.0,2.0,2.0,6.0,1.0,1.0,5.0,5.0,17.0,17.0,63.0,63.0,5.469e-11,6.032e-11,5.75e-11,25.0,1
292,1.0,1.0,3.0,2.0,2.0,6.0,1.0,1.0,5.0,5.0,17.0,17.0,65.0,65.0,5.471e-11,6.037e-11,5.754e-11,25.0,1
293,1.0,1.0,3.0,2.0,2.0,6.0,1.0,1.0,5.0,5.0,17.0,17.0,67.0,67.0,5.473e-11,6.043e-11,5.758e-11,25.0,1
294,1.0,1.0,3.0,2.0,2.0,6.0,1.0,1.0,5.0,5.0,17.0,17.0,69.0,69.0,5.477e-11,6.049e-11,5.763e-11,25.0,1
295,1.0,1.0,3.0,2.0,2.0,6.0,1.0,1.0,5.0,5.0,17.0,17.0,71.0,71.0,5.481e-11,6.055e-11,5.768e-11,25.0,1
296,1.0,1.0,3.0,2.0,2.0,6.0,1.0,1.0,5.0,5.0,19.0,19.0,63.0,63.0,5.477e-11,6.032e-11,5.755e-11,25.0,1
297,1.0,1.0,3.0,2.0,2.0,6.0,1.0,1.0,5.0,5.0,19.0,19.0,65.0,65.0,5.478e-11,6.036e-11,5.757e-11,25.0,1
298,1.0,1.0,3.0,2.0,2.0,6.0,1.0,1.0,5.0,5.0,19.0,19.0,67.0,67.0,5.479e-11,6.041e-11,5.76e-11,25.0,1
299,1.0,1.0,3.0,2.0,2.0,6.0,1.0,1.0,5.0,5.0,19.0,19.0,69.0,69.0,5.482e-11,6.045e-11,5.763e-11,25.0,1
300,1.0,1.0,3.0,2.0,2.0,6.0,1.0,1.0,5.0,5.0,19.0,19.0,71.0,71.0,5.485e-11,6.051e-11,5.768e-11,25.0,1
301,1.0,1.0,3.0,2.0,2.0,6.0,1.0,1.0,6.0,6.0,15.0,15.0,63.0,63.0,5.522e-11,6.112e-11,5.817e-11,25.0,1
302,1.0,1.0,3.0,2.0,2.0,6.0,1.0,1.0,6.0,6.0,15.0,15.0,65.0,65.0,5.525e-11,6.119e-11,5.822e-11,25.0,1
303,1.0,1.0,3.0,2.0,2.0,6.0,1.0,1.0,6.0,6.0,15.0,15.0,67.0,67.0,5.53e-11,6.126e-11,5.828e-11,25.0,1
304,1.0,1.0,3.0,2.0,2.0,6.0,1.0,1.0,6.0,6.0,15.0,15.0,69.0,69.0,5.534e-11,6.134e-11,5.834e-11,25.0,1
305,1.0,1.0,3.0,2.0,2.0,6.0,1.0,1.0,6.0,6.0,15.0,15.0,71.0,71.0,5.54e-11,6.142e-11,5.841e-11,25.0,1
306,1.0,1.0,3.0,2.0,2.0,6.0,1.0,1.0,6.0,6.0,17.0,17.0,63.0,63.0,5.511e-11,6.093e-11,5.802e-11,25.0,1
307,1.0,1.0,3.0,2.0,2.0,6.0,1.0,1.0,6.0,6.0,17.0,17.0,65.0,65.0,5.513e-11,6.098e-11,5.805e-11,25.0,1
308,1.0,1.0,3.0,2.0,2.0,6.0,1.0,1.0,6.0,6.0,17.0,17.0,67.0,67.0,5.516e-11,6.104e-11,5.81e-11,25.0,1
309,1.0,1.0,3.0,2.0,2.0,6.0,1.0,1.0,6.0,6.0,17.0,17.0,69.0,69.0,5.518e-11,6.109e-11,5.814e-11,25.0,1
310,1.0,1.0,3.0,2.0,2.0,6.0,1.0,1.0,6.0,6.0,17.0,17.0,71.0,71.0,5.523e-11,6.116e-11,5.819e-11,25.0,1
311,1.0,1.0,3.0,2.0,2.0,6.0,1.0,1.0,6.0,6.0,19.0,19.0,63.0,63.0,5.512e-11,6.087e-11,5.799e-11,25.0,1
312,1.0,1.0,3.0,2.0,2.0,6.0,1.0,1.0,6.0,6.0,19.0,19.0,65.0,65.0,5.512e-11,6.09e-11,5.801e-11,25.0,1
313,1.0,1.0,3.0,2.0,2.0,6.0,1.0,1.0,6.0,6.0,19.0,19.0,67.0,67.0,5.514e-11,6.094e-11,5.804e-11,25.0,1
314,1.0,1.0,3.0,2.0,2.0,6.0,1.0,1.0,6.0,6.0,19.0,19.0,69.0,69.0,5.515e-11,6.099e-11,5.807e-11,25.0,1
315,1.0,1.0,3.0,2.0,2.0,6.0,1.0,1.0,6.0,6.0,19.0,19.0,71.0,71.0,5.518e-11,6.104e-11,5.811e-11,25.0,1
316,1.0,1.0,3.0,2.0,2.0,6.0,2.0,2.0,4.0,4.0,15.0,15.0,63.0,63.0,5.247e-11,5.793e-11,5.52e-11,25.0,1
317,1.0,1.0,3.0,2.0,2.0,6.0,2.0,2.0,4.0,4.0,15.0,15.0,65.0,65.0,5.251e-11,5.8e-11,5.526e-11,25.0,1
318,1.0,1.0,3.0,2.0,2.0,6.0,2.0,2.0,4.0,4.0,15.0,15.0,67.0,67.0,5.256e-11,5.808e-11,5.532e-11,25.0,1
319,1.0,1.0,3.0,2.0,2.0,6.0,2.0,2.0,4.0,4.0,15.0,15.0,69.0,69.0,5.261e-11,5.816e-11,5.538e-11,25.0,1
320,1.0,1.0,3.0,2.0,2.0,6.0,2.0,2.0,4.0,4.0,15.0,15.0,71.0,71.0,5.267e-11,5.825e-11,5.546e-11,25.0,1
321,1.0,1.0,3.0,2.0,2.0,6.0,2.0,2.0,4.0,4.0,17.0,17.0,63.0,63.0,5.255e-11,5.788e-11,5.521e-11,25.0,1
322,1.0,1.0,3.0,2.0,2.0,6.0,2.0,2.0,4.0,4.0,17.0,17.0,65.0,65.0,5.257e-11,5.793e-11,5.525e-11,25.0,1
323,1.0,1.0,3.0,2.0,2.0,6.0,2.0,2.0,4.0,4.0,17.0,17.0,67.0,67.0,5.26e-11,5.799e-11,5.53e-11,25.0,1
324,1.0,1.0,3.0,2.0,2.0,6.0,2.0,2.0,4.0,4.0,17.0,17.0,69.0,69.0,5.264e-11,5.805e-11,5.535e-11,25.0,1
